HechoVictimaID,ID_HECHO,FechaID,VictimaID
5442,2019-0012,428,531
5443,2019-0012,428,538
5444,2019-0012,428,610
5445,2019-0012,428,671
5446,2019-0012,428,677
5447,2019-0013,429,144
5448,2019-0013,430,144
5449,2019-0013,429,367
5450,2019-0013,430,367
5451,2019-0013,429,430
5452,2019-0013,430,430
5453,2019-0013,429,460
5454,2019-0013,430,460
5455,2019-0013,429,643
5456,2019-0013,430,643
5457,2019-0013,429,144
5458,2019-0013,430,144
5459,2019-0013,429,367
5460,2019-0013,430,367
5461,2019-0013,429,430
5462,2019-0013,430,430
5463,2019-0013,429,460
5464,2019-0013,430,460
5465,2019-0013,429,643
5466,2019-0013,430,643
5467,2019-0014,429,431
5468,2019-0014,430,431
5469,2019-0014,429,431
5470,2019-0014,430,431
5471,2019-0015,431,23
5472,2019-0015,431,76
5473,2019-0015,431,166
5474,2019-0015,431,185
5475,2019-0015,431,222
5476,2019-0015,431,325
5477,2019-0015,431,338
5478,2019-0015,431,432
5479,2019-0015,431,468
5480,2019-0015,431,471
5481,2019-0015,431,552
5482,2019-0016,432,57
5483,2019-0016,432,278
5484,2019-0016,432,433
5485,2019-0016,432,550
5486,2019-0016,432,555
5487,2019-0017,433,9
5488,2019-0017,434,9
5489,2019-0017,433,230
5490,2019-0017,434,230
5491,2019-0017,433,376
5492,2019-0017,434,376
5493,2019-0017,433,416
5494,2019-0017,434,416
5495,2019-0017,433,434
5496,2019-0017,434,434
5497,2019-0017,433,489
5498,2019-0017,434,489
5499,2019-0017,433,617
5500,2019-0017,434,617
5501,2019-0017,433,646
5502,2019-0017,434,646
5503,2019-0017,433,679
5504,2019-0017,434,679
5505,2019-0017,433,9
5506,2019-0017,434,9
5507,2019-0017,433,230
5508,2019-0017,434,230
5509,2019-0017,433,376
5510,2019-0017,434,376
5511,2019-0017,433,416
5512,2019-0017,434,416
5513,2019-0017,433,434
5514,2019-0017,434,434
5515,2019-0017,433,489
5516,2019-0017,434,489
5517,2019-0017,433,617
5518,2019-0017,434,617
5519,2019-0017,433,646
5520,2019-0017,434,646
5521,2019-0017,433,679
5522,2019-0017,434,679
5523,2019-0018,433,110
5524,2019-0018,434,110
5525,2019-0018,433,435
5526,2019-0018,434,435
5527,2019-0018,433,110
5528,2019-0018,434,110
5529,2019-0018,433,435
5530,2019-0018,434,435
5531,2019-0019,435,34
5532,2019-0019,435,165
5533,2019-0019,435,341
5534,2019-0019,435,353
5535,2019-0019,435,359
5536,2019-0019,435,373
5537,2019-0019,435,403
5538,2019-0019,435,436
5539,2019-0019,435,451
5540,2019-0019,435,512
5541,2019-0019,435,530
5542,2019-0019,435,534
5543,2019-0019,435,561
5544,2019-0020,436,86
5545,2019-0020,436,122
5546,2019-0020,436,143
5547,2019-0020,436,163
5548,2019-0020,436,323
5549,2019-0020,436,421
5550,2019-0020,436,437
5551,2019-0020,436,486
5552,2019-0020,436,565
5553,2019-0021,437,51
5554,2019-0021,438,51
5555,2019-0021,437,63
5556,2019-0021,438,63
5557,2019-0021,437,117
5558,2019-0021,438,117
5559,2019-0021,437,134
5560,2019-0021,438,134
5561,2019-0021,437,145
5562,2019-0021,438,145
5563,2019-0021,437,241
5564,2019-0021,438,241
5565,2019-0021,437,242
5566,2019-0021,438,242
5567,2019-0021,437,363
5568,2019-0021,438,363
5569,2019-0021,437,386
5570,2019-0021,438,386
5571,2019-0021,437,419
5572,2019-0021,438,419
5573,2019-0021,437,438
5574,2019-0021,438,438
5575,2019-0021,437,526
5576,2019-0021,438,526
5577,2019-0021,437,51
5578,2019-0021,438,51
5579,2019-0021,437,63
5580,2019-0021,438,63
5581,2019-0021,437,117
5582,2019-0021,438,117
5583,2019-0021,437,134
5584,2019-0021,438,134
5585,2019-0021,437,145
5586,2019-0021,438,145
5587,2019-0021,437,241
5588,2019-0021,438,241
5589,2019-0021,437,242
5590,2019-0021,438,242
5591,2019-0021,437,363
5592,2019-0021,438,363
5593,2019-0021,437,386
5594,2019-0021,438,386
5595,2019-0021,437,419
5596,2019-0021,438,419
5597,2019-0021,437,438
5598,2019-0021,438,438
5599,2019-0021,437,526
5600,2019-0021,438,526
5601,2019-0022,437,31
5602,2019-0022,438,31
5603,2019-0022,437,226
5604,2019-0022,438,226
5605,2019-0022,437,260
5606,2019-0022,438,260
5607,2019-0022,437,439
5608,2019-0022,438,439
5609,2019-0022,437,480
5610,2019-0022,438,480
5611,2019-0022,437,31
5612,2019-0022,438,31
5613,2019-0022,437,226
5614,2019-0022,438,226
5615,2019-0022,437,260
5616,2019-0022,438,260
5617,2019-0022,437,439
5618,2019-0022,438,439
5619,2019-0022,437,480
5620,2019-0022,438,480
5621,2019-0023,439,16
5622,2019-0023,439,25
5623,2019-0023,439,229
5624,2019-0023,439,425
5625,2019-0023,439,440
5626,2019-0023,439,453
5627,2019-0023,439,562
5628,2019-0024,440,141
5629,2019-0024,440,175
5630,2019-0024,440,186
5631,2019-0024,440,265
5632,2019-0024,440,365
5633,2019-0024,440,418
5634,2019-0024,440,441
5635,2019-0024,440,466
5636,2019-0024,440,553
5637,2019-0024,440,681
5638,2019-0024,440,685
5639,2019-0025,441,348
5640,2019-0025,441,442
5641,2019-0025,441,505
5642,2019-0026,442,148
5643,2019-0026,443,148
5644,2019-0026,442,208
5645,2019-0026,443,208
5646,2019-0026,442,258
5647,2019-0026,443,258
5648,2019-0026,442,282
5649,2019-0026,443,282
5650,2019-0026,442,349
5651,2019-0026,443,349
5652,2019-0026,442,426
5653,2019-0026,443,426
5654,2019-0026,442,428
5655,2019-0026,443,428
5656,2019-0026,442,443
5657,2019-0026,443,443
5658,2019-0026,442,488
5659,2019-0026,443,488
5660,2019-0026,442,537
5661,2019-0026,443,537
5662,2019-0026,442,545
5663,2019-0026,443,545
5664,2019-0026,442,613
5665,2019-0026,443,613
5666,2019-0026,442,629
5667,2019-0026,443,629
5668,2019-0026,442,680
5669,2019-0026,443,680
5670,2019-0026,442,148
5671,2019-0026,443,148
5672,2019-0026,442,208
5673,2019-0026,443,208
5674,2019-0026,442,258
5675,2019-0026,443,258
5676,2019-0026,442,282
5677,2019-0026,443,282
5678,2019-0026,442,349
5679,2019-0026,443,349
5680,2019-0026,442,426
5681,2019-0026,443,426
5682,2019-0026,442,428
5683,2019-0026,443,428
5684,2019-0026,442,443
5685,2019-0026,443,443
5686,2019-0026,442,488
5687,2019-0026,443,488
5688,2019-0026,442,537
5689,2019-0026,443,537
5690,2019-0026,442,545
5691,2019-0026,443,545
5692,2019-0026,442,613
5693,2019-0026,443,613
5694,2019-0026,442,629
5695,2019-0026,443,629
5696,2019-0026,442,680
5697,2019-0026,443,680
5698,2019-0027,442,121
5699,2019-0027,443,121
5700,2019-0027,442,444
5701,2019-0027,443,444
5702,2019-0027,442,121
5703,2019-0027,443,121
5704,2019-0027,442,444
5705,2019-0027,443,444
5706,2019-0028,444,36
5707,2019-0028,444,310
5708,2019-0028,444,445
5709,2019-0028,444,554
5710,2019-0028,444,621
5711,2019-0029,445,81
5712,2019-0029,445,87
5713,2019-0029,445,140
5714,2019-0029,445,266
5715,2019-0029,445,342
5716,2019-0029,445,361
5717,2019-0029,445,378
5718,2019-0029,445,398
5719,2019-0029,445,446
5720,2019-0029,445,587
5721,2019-0029,445,604
5722,2019-0029,445,641
5723,2019-0029,445,668
5724,2019-0029,445,697
5725,2019-0030,446,100
5726,2019-0030,446,189
5727,2019-0030,446,313
5728,2019-0030,446,344
5729,2019-0030,446,395
5730,2019-0030,446,417
5731,2019-0030,446,447
5732,2019-0030,446,450
5733,2019-0030,446,487
5734,2019-0030,446,517
5735,2019-0030,446,525
5736,2019-0031,447,339
5737,2019-0031,447,448
5738,2019-0031,447,502
5739,2019-0032,448,115
5740,2019-0032,448,449
5741,2019-0033,449,100
5742,2019-0033,449,189
5743,2019-0033,449,313
5744,2019-0033,449,344
5745,2019-0033,449,395
5746,2019-0033,449,417
5747,2019-0033,449,447
5748,2019-0033,449,450
5749,2019-0033,449,487
5750,2019-0033,449,517
5751,2019-0033,449,525
5752,2019-0034,450,34
5753,2019-0034,450,165
5754,2019-0034,450,341
5755,2019-0034,450,353
5756,2019-0034,450,359
5757,2019-0034,450,373
5758,2019-0034,450,403
5759,2019-0034,450,436
5760,2019-0034,450,451
5761,2019-0034,450,512
5762,2019-0034,450,530
5763,2019-0034,450,534
5764,2019-0034,450,561
5765,2019-0035,451,452
5766,2019-0035,451,473
5767,2019-0036,452,16
5768,2019-0036,452,25
5769,2019-0036,452,229
5770,2019-0036,452,425
5771,2019-0036,452,440
5772,2019-0036,452,453
5773,2019-0036,452,562
5774,2019-0037,453,164
5775,2019-0037,453,454
5776,2019-0038,454,455
5777,2019-0105,519,255
5778,2019-0105,519,456
5779,2019-0039,455,126
5780,2019-0039,456,126
5781,2019-0039,455,154
5782,2019-0039,456,154
5783,2019-0039,455,156
5784,2019-0039,456,156
5785,2019-0039,455,173
5786,2019-0039,456,173
5787,2019-0039,455,283
5788,2019-0039,456,283
5789,2019-0039,455,291
5790,2019-0039,456,291
5791,2019-0039,455,383
5792,2019-0039,456,383
5793,2019-0039,455,457
5794,2019-0039,456,457
5795,2019-0039,455,546
5796,2019-0039,456,546
5797,2019-0039,455,601
5798,2019-0039,456,601
5799,2019-0039,455,611
5800,2019-0039,456,611
5801,2019-0039,455,126
5802,2019-0039,456,126
5803,2019-0039,455,154
5804,2019-0039,456,154
5805,2019-0039,455,156
5806,2019-0039,456,156
5807,2019-0039,455,173
5808,2019-0039,456,173
5809,2019-0039,455,283
5810,2019-0039,456,283
5811,2019-0039,455,291
5812,2019-0039,456,291
5813,2019-0039,455,383
5814,2019-0039,456,383
5815,2019-0039,455,457
5816,2019-0039,456,457
5817,2019-0039,455,546
5818,2019-0039,456,546
5819,2019-0039,455,601
5820,2019-0039,456,601
5821,2019-0039,455,611
5822,2019-0039,456,611
5823,2019-0040,455,281
5824,2019-0040,456,281
5825,2019-0040,455,396
5826,2019-0040,456,396
5827,2019-0040,455,458
5828,2019-0040,456,458
5829,2019-0040,455,543
5830,2019-0040,456,543
5831,2019-0040,455,281
5832,2019-0040,456,281
5833,2019-0040,455,396
5834,2019-0040,456,396
5835,2019-0040,455,458
5836,2019-0040,456,458
5837,2019-0040,455,543
5838,2019-0040,456,543
5839,2019-0041,457,459
5840,2019-0042,458,144
5841,2019-0042,458,367
5842,2019-0042,458,430
5843,2019-0042,458,460
5844,2019-0042,458,643
5845,2019-0043,459,461
5846,2019-0044,460,462
5847,2019-0045,461,171
5848,2019-0045,461,195
5849,2019-0045,461,327
5850,2019-0045,461,340
5851,2019-0045,461,394
5852,2019-0045,461,463
5853,2019-0045,461,618
5854,2019-0045,461,634
5855,2019-0046,462,231
5856,2019-0046,462,464
5857,2019-0046,462,635
5858,2019-0047,463,262
5859,2019-0047,463,465
5860,2019-0047,463,497
5861,2019-0047,463,547
5862,2019-0048,464,141
5863,2019-0048,464,175
5864,2019-0048,464,186
5865,2019-0048,464,265
5866,2019-0048,464,365
5867,2019-0048,464,418
5868,2019-0048,464,441
5869,2019-0048,464,466
5870,2019-0048,464,553
5871,2019-0048,464,681
5872,2019-0048,464,685
5873,2019-0049,465,393
5874,2019-0049,466,393
5875,2019-0049,465,467
5876,2019-0049,466,467
5877,2019-0049,465,495
5878,2019-0049,466,495
5879,2019-0049,465,393
5880,2019-0049,466,393
5881,2019-0049,465,467
5882,2019-0049,466,467
5883,2019-0049,465,495
5884,2019-0049,466,495
5885,2019-0050,465,23
5886,2019-0050,466,23
5887,2019-0050,465,76
5888,2019-0050,466,76
5889,2019-0050,465,166
5890,2019-0050,466,166
5891,2019-0050,465,185
5892,2019-0050,466,185
5893,2019-0050,465,222
5894,2019-0050,466,222
5895,2019-0050,465,325
5896,2019-0050,466,325
5897,2019-0050,465,338
5898,2019-0050,466,338
5899,2019-0050,465,432
5900,2019-0050,466,432
5901,2019-0050,465,468
5902,2019-0050,466,468
5903,2019-0050,465,471
5904,2019-0050,466,471
5905,2019-0050,465,552
5906,2019-0050,466,552
5907,2019-0050,465,23
5908,2019-0050,466,23
5909,2019-0050,465,76
5910,2019-0050,466,76
5911,2019-0050,465,166
5912,2019-0050,466,166
5913,2019-0050,465,185
5914,2019-0050,466,185
5915,2019-0050,465,222
5916,2019-0050,466,222
5917,2019-0050,465,325
5918,2019-0050,466,325
5919,2019-0050,465,338
5920,2019-0050,466,338
5921,2019-0050,465,432
5922,2019-0050,466,432
5923,2019-0050,465,468
5924,2019-0050,466,468
5925,2019-0050,465,471
5926,2019-0050,466,471
5927,2019-0050,465,552
5928,2019-0050,466,552
5929,2019-0051,467,99
5930,2019-0051,467,161
5931,2019-0051,467,219
5932,2019-0051,467,469
5933,2019-0051,467,504
5934,2019-0051,467,567
5935,2019-0051,467,569
5936,2019-0051,467,614
5937,2019-0051,467,655
5938,2019-0051,467,691
5939,2019-0053,468,400
5940,2019-0053,468,470
5941,2019-0054,469,23
5942,2019-0054,470,23
5943,2019-0054,469,76
5944,2019-0054,470,76
5945,2019-0054,469,166
5946,2019-0054,470,166
5947,2019-0054,469,185
5948,2019-0054,470,185
5949,2019-0054,469,222
5950,2019-0054,470,222
5951,2019-0054,469,325
5952,2019-0054,470,325
5953,2019-0054,469,338
5954,2019-0054,470,338
5955,2019-0054,469,432
5956,2019-0054,470,432
5957,2019-0054,469,468
5958,2019-0054,470,468
5959,2019-0054,469,471
5960,2019-0054,470,471
5961,2019-0054,469,552
5962,2019-0054,470,552
5963,2019-0054,469,23
5964,2019-0054,470,23
5965,2019-0054,469,76
5966,2019-0054,470,76
5967,2019-0054,469,166
5968,2019-0054,470,166
5969,2019-0054,469,185
5970,2019-0054,470,185
5971,2019-0054,469,222
5972,2019-0054,470,222
5973,2019-0054,469,325
5974,2019-0054,470,325
5975,2019-0054,469,338
5976,2019-0054,470,338
5977,2019-0054,469,432
5978,2019-0054,470,432
5979,2019-0054,469,468
5980,2019-0054,470,468
5981,2019-0054,469,471
5982,2019-0054,470,471
5983,2019-0054,469,552
5984,2019-0054,470,552
5985,2019-0055,469,472
5986,2019-0055,470,472
5987,2019-0055,469,472
5988,2019-0055,470,472
5989,2019-0056,471,452
5990,2019-0056,471,473
5991,2019-0057,472,474
5992,2019-0057,472,666
5993,2019-0058,473,109
5994,2019-0058,473,187
5995,2019-0058,473,272
5996,2019-0058,473,475
5997,2019-0058,473,595
5998,2019-0058,473,622
5999,2019-0058,473,669
6000,2019-0059,474,3
6001,2019-0059,474,6
6002,2019-0059,474,19
6003,2019-0059,474,41
6004,2019-0059,474,50
6005,2019-0059,474,55
6006,2019-0059,474,85
6007,2019-0059,474,136
6008,2019-0059,474,142
6009,2019-0059,474,261
6010,2019-0059,474,334
6011,2019-0059,474,356
6012,2019-0059,474,389
6013,2019-0059,474,476
6014,2019-0059,474,620
6015,2019-0059,474,684
6016,2019-0060,475,311
6017,2019-0060,476,311
6018,2019-0060,475,477
6019,2019-0060,476,477
6020,2019-0060,475,311
6021,2019-0060,476,311
6022,2019-0060,475,477
6023,2019-0060,476,477
6024,2019-0061,475,271
6025,2019-0061,476,271
6026,2019-0061,475,478
6027,2019-0061,476,478
6028,2019-0061,475,533
6029,2019-0061,476,533
6030,2019-0061,475,638
6031,2019-0061,476,638
6032,2019-0061,475,271
6033,2019-0061,476,271
6034,2019-0061,475,478
6035,2019-0061,476,478
6036,2019-0061,475,533
6037,2019-0061,476,533
6038,2019-0061,475,638
6039,2019-0061,476,638
6040,2019-0062,477,83
6041,2019-0062,477,239
6042,2019-0062,477,246
6043,2019-0062,477,406
6044,2019-0062,477,479
6045,2019-0063,478,31
6046,2019-0063,478,226
6047,2019-0063,478,260
6048,2019-0063,478,439
6049,2019-0063,478,480
6050,2019-0064,479,27
6051,2019-0064,479,29
6052,2019-0064,479,160
6053,2019-0064,479,232
6054,2019-0064,479,280
6055,2019-0064,479,374
6056,2019-0064,479,385
6057,2019-0064,479,481
6058,2019-0065,480,482
6059,2019-0065,480,662
6060,2019-0066,481,357
6061,2019-0066,481,483
6062,2019-0067,482,68
6063,2019-0067,483,68
6064,2019-0067,482,107
6065,2019-0067,483,107
6066,2019-0067,482,180
6067,2019-0067,483,180
6068,2019-0067,482,335
6069,2019-0067,483,335
6070,2019-0067,482,423
6071,2019-0067,483,423
6072,2019-0067,482,484
6073,2019-0067,483,484
6074,2019-0067,482,491
6075,2019-0067,483,491
6076,2019-0067,482,68
6077,2019-0067,483,68
6078,2019-0067,482,107
6079,2019-0067,483,107
6080,2019-0067,482,180
6081,2019-0067,483,180
6082,2019-0067,482,335
6083,2019-0067,483,335
6084,2019-0067,482,423
6085,2019-0067,483,423
6086,2019-0067,482,484
6087,2019-0067,483,484
6088,2019-0067,482,491
6089,2019-0067,483,491
6090,2019-0068,482,264
6091,2019-0068,483,264
6092,2019-0068,482,485
6093,2019-0068,483,485
6094,2019-0068,482,544
6095,2019-0068,483,544
6096,2019-0068,482,264
6097,2019-0068,483,264
6098,2019-0068,482,485
6099,2019-0068,483,485
6100,2019-0068,482,544
6101,2019-0068,483,544
6102,2019-0069,484,86
6103,2019-0069,484,122
6104,2019-0069,484,143
6105,2019-0069,484,163
6106,2019-0069,484,323
6107,2019-0069,484,421
6108,2019-0069,484,437
6109,2019-0069,484,486
6110,2019-0069,484,565
6111,2019-0070,485,100
6112,2019-0070,485,189
6113,2019-0070,485,313
6114,2019-0070,485,344
6115,2019-0070,485,395
6116,2019-0070,485,417
6117,2019-0070,485,447
6118,2019-0070,485,450
6119,2019-0070,485,487
6120,2019-0070,485,517
6121,2019-0070,485,525
6122,2019-0071,486,148
6123,2019-0071,486,208
6124,2019-0071,486,258
6125,2019-0071,486,282
6126,2019-0071,486,349
6127,2019-0071,486,426
6128,2019-0071,486,428
6129,2019-0071,486,443
6130,2019-0071,486,488
6131,2019-0071,486,537
6132,2019-0071,486,545
6133,2019-0071,486,613
6134,2019-0071,486,629
6135,2019-0071,486,680
6136,2019-0072,487,9
6137,2019-0072,487,230
6138,2019-0072,487,376
6139,2019-0072,487,416
6140,2019-0072,487,434
6141,2019-0072,487,489
6142,2019-0072,487,617
6143,2019-0072,487,646
6144,2019-0072,487,679
6145,2019-0073,488,5
6146,2019-0073,489,5
6147,2019-0073,488,69
6148,2019-0073,489,69
6149,2019-0073,488,75
6150,2019-0073,489,75
6151,2019-0073,488,96
6152,2019-0073,489,96
6153,2019-0073,488,118
6154,2019-0073,489,118
6155,2019-0073,488,132
6156,2019-0073,489,132
6157,2019-0073,488,235
6158,2019-0073,489,235
6159,2019-0073,488,399
6160,2019-0073,489,399
6161,2019-0073,488,404
6162,2019-0073,489,404
6163,2019-0073,488,490
6164,2019-0073,489,490
6165,2019-0073,488,503
6166,2019-0073,489,503
6167,2019-0073,488,535
6168,2019-0073,489,535
6169,2019-0073,488,551
6170,2019-0073,489,551
6171,2019-0073,488,5
6172,2019-0073,489,5
6173,2019-0073,488,69
6174,2019-0073,489,69
6175,2019-0073,488,75
6176,2019-0073,489,75
6177,2019-0073,488,96
6178,2019-0073,489,96
6179,2019-0073,488,118
6180,2019-0073,489,118
6181,2019-0073,488,132
6182,2019-0073,489,132
6183,2019-0073,488,235
6184,2019-0073,489,235
6185,2019-0073,488,399
6186,2019-0073,489,399
6187,2019-0073,488,404
6188,2019-0073,489,404
6189,2019-0073,488,490
6190,2019-0073,489,490
6191,2019-0073,488,503
6192,2019-0073,489,503
6193,2019-0073,488,535
6194,2019-0073,489,535
6195,2019-0073,488,551
6196,2019-0073,489,551
6197,2019-0074,488,68
6198,2019-0074,489,68
6199,2019-0074,488,107
6200,2019-0074,489,107
6201,2019-0074,488,180
6202,2019-0074,489,180
6203,2019-0074,488,335
6204,2019-0074,489,335
6205,2019-0074,488,423
6206,2019-0074,489,423
6207,2019-0074,488,484
6208,2019-0074,489,484
6209,2019-0074,488,491
6210,2019-0074,489,491
6211,2019-0074,488,68
6212,2019-0074,489,68
6213,2019-0074,488,107
6214,2019-0074,489,107
6215,2019-0074,488,180
6216,2019-0074,489,180
6217,2019-0074,488,335
6218,2019-0074,489,335
6219,2019-0074,488,423
6220,2019-0074,489,423
6221,2019-0074,488,484
6222,2019-0074,489,484
6223,2019-0074,488,491
6224,2019-0074,489,491
6225,2019-0075,490,285
6226,2019-0075,490,300
6227,2019-0075,490,429
6228,2019-0075,490,492
6229,2019-0075,490,531
6230,2019-0075,490,538
6231,2019-0075,490,610
6232,2019-0075,490,671
6233,2019-0075,490,677
6234,2019-0076,491,493
6235,2019-0077,492,333
6236,2019-0077,492,494
6237,2019-0077,492,571
6238,2019-0078,493,393
6239,2019-0078,493,467
6240,2019-0078,493,495
6241,2019-0079,494,73
6242,2019-0079,495,73
6243,2019-0079,494,240
6244,2019-0079,495,240
6245,2019-0079,494,496
6246,2019-0079,495,496
6247,2019-0079,494,73
6248,2019-0079,495,73
6249,2019-0079,494,240
6250,2019-0079,495,240
6251,2019-0079,494,496
6252,2019-0079,495,496
6253,2019-0080,494,262
6254,2019-0080,495,262
6255,2019-0080,494,465
6256,2019-0080,495,465
6257,2019-0080,494,497
6258,2019-0080,495,497
6259,2019-0080,494,547
6260,2019-0080,495,547
6261,2019-0080,494,262
6262,2019-0080,495,262
6263,2019-0080,494,465
6264,2019-0080,495,465
6265,2019-0080,494,497
6266,2019-0080,495,497
6267,2019-0080,494,547
6268,2019-0080,495,547
6269,2019-0081,496,91
6270,2019-0081,496,498
6271,2019-0081,496,507
6272,2019-0082,497,499
6273,2019-0082,497,583
6274,2019-0083,498,346
6275,2019-0083,498,500
6276,2019-0083,498,663
6277,2019-0084,499,501
6278,2019-0085,500,339
6279,2019-0085,500,448
6280,2019-0085,500,502
6281,2019-0086,501,5
6282,2019-0086,501,69
6283,2019-0086,501,75
6284,2019-0086,501,96
6285,2019-0086,501,118
6286,2019-0086,501,132
6287,2019-0086,501,235
6288,2019-0086,501,399
6289,2019-0086,501,404
6290,2019-0086,501,490
6291,2019-0086,501,503
6292,2019-0086,501,535
6293,2019-0086,501,551
6294,2019-0087,502,99
6295,2019-0087,502,161
6296,2019-0087,502,219
6297,2019-0087,502,469
6298,2019-0087,502,504
6299,2019-0087,502,567
6300,2019-0087,502,569
6301,2019-0087,502,614
6302,2019-0087,502,655
6303,2019-0087,502,691
6304,2019-0088,503,348
6305,2019-0088,503,442
6306,2019-0088,503,505
6307,2019-0089,504,506
6308,2019-0090,505,91
6309,2019-0090,505,498
6310,2019-0090,505,507
6311,2019-0091,506,65
6312,2019-0091,506,97
6313,2019-0091,506,286
6314,2019-0091,506,351
6315,2019-0091,506,508
6316,2019-0092,507,45
6317,2019-0092,507,309
6318,2019-0092,507,509
6319,2019-0092,507,665
6320,2019-0093,508,510
6321,2019-0094,509,88
6322,2019-0094,509,159
6323,2019-0094,509,511
6324,2019-0095,510,34
6325,2019-0095,510,165
6326,2019-0095,510,341
6327,2019-0095,510,353
6328,2019-0095,510,359
6329,2019-0095,510,373
6330,2019-0095,510,403
6331,2019-0095,510,436
6332,2019-0095,510,451
6333,2019-0095,510,512
6334,2019-0095,510,530
6335,2019-0095,510,534
6336,2019-0095,510,561
6337,2019-0096,511,336
6338,2019-0096,511,513
6339,2019-0096,511,606
6340,2019-0096,511,652
6341,2019-0096,511,692
6342,2019-0097,512,146
6343,2019-0097,513,146
6344,2019-0097,512,362
6345,2019-0097,513,362
6346,2019-0097,512,514
6347,2019-0097,513,514
6348,2019-0097,512,520
6349,2019-0097,513,520
6350,2019-0097,512,607
6351,2019-0097,513,607
6352,2019-0097,512,146
6353,2019-0097,513,146
6354,2019-0097,512,362
6355,2019-0097,513,362
6356,2019-0097,512,514
6357,2019-0097,513,514
6358,2019-0097,512,520
6359,2019-0097,513,520
6360,2019-0097,512,607
6361,2019-0097,513,607
6362,2019-0098,512,515
6363,2019-0098,513,515
6364,2019-0098,512,515
6365,2019-0098,513,515
6366,2019-0100,514,116
6367,2019-0100,514,125
6368,2019-0100,514,516
6369,2019-0100,514,683
6370,2019-0101,515,100
6371,2019-0101,516,100
6372,2019-0101,515,189
6373,2019-0101,516,189
6374,2019-0101,515,313
6375,2019-0101,516,313
6376,2019-0101,515,344
6377,2019-0101,516,344
6378,2019-0101,515,395
6379,2019-0101,516,395
6380,2019-0101,515,417
6381,2019-0101,516,417
6382,2019-0101,515,447
6383,2019-0101,516,447
6384,2019-0101,515,450
6385,2019-0101,516,450
6386,2019-0101,515,487
6387,2019-0101,516,487
6388,2019-0101,515,517
6389,2019-0101,516,517
6390,2019-0101,515,525
6391,2019-0101,516,525
6392,2019-0101,515,100
6393,2019-0101,516,100
6394,2019-0101,515,189
6395,2019-0101,516,189
6396,2019-0101,515,313
6397,2019-0101,516,313
6398,2019-0101,515,344
6399,2019-0101,516,344
6400,2019-0101,515,395
6401,2019-0101,516,395
6402,2019-0101,515,417
6403,2019-0101,516,417
6404,2019-0101,515,447
6405,2019-0101,516,447
6406,2019-0101,515,450
6407,2019-0101,516,450
6408,2019-0101,515,487
6409,2019-0101,516,487
6410,2019-0101,515,517
6411,2019-0101,516,517
6412,2019-0101,515,525
6413,2019-0101,516,525
6414,2019-0102,515,4
6415,2019-0102,516,4
6416,2019-0102,515,8
6417,2019-0102,516,8
6418,2019-0102,515,129
6419,2019-0102,516,129
6420,2019-0102,515,518
6421,2019-0102,516,518
6422,2019-0102,515,4
6423,2019-0102,516,4
6424,2019-0102,515,8
6425,2019-0102,516,8
6426,2019-0102,515,129
6427,2019-0102,516,129
6428,2019-0102,515,518
6429,2019-0102,516,518
6430,2019-0103,517,33
6431,2019-0103,517,67
6432,2019-0103,517,82
6433,2019-0103,517,123
6434,2019-0103,517,244
6435,2019-0103,517,249
6436,2019-0103,517,294
6437,2019-0103,517,299
6438,2019-0103,517,519
6439,2019-0103,517,586
6440,2019-0103,517,624
6441,2019-0103,517,636
6442,2019-0103,517,693
6443,2019-0104,518,146
6444,2019-0104,518,362
6445,2019-0104,518,514
6446,2019-0104,518,520
6447,2019-0104,518,607
6448,2020-0001,520,521
6449,2020-0001,520,541
6450,2020-0002,521,39
6451,2020-0002,521,133
6452,2020-0002,521,210
6453,2020-0002,521,237
6454,2020-0002,521,522
6455,2020-0002,521,602
6456,2020-0002,521,627
6457,2020-0002,521,637
6458,2020-0003,522,523
6459,2020-0003,522,560
6460,2020-0004,523,139
6461,2020-0004,524,139
6462,2020-0004,523,317
6463,2020-0004,524,317
6464,2020-0004,523,524
6465,2020-0004,524,524
6466,2020-0004,523,139
6467,2020-0004,524,139
6468,2020-0004,523,317
6469,2020-0004,524,317
6470,2020-0004,523,524
6471,2020-0004,524,524
6472,2020-0005,523,100
6473,2020-0005,524,100
6474,2020-0005,523,189
6475,2020-0005,524,189
6476,2020-0005,523,313
6477,2020-0005,524,313
6478,2020-0005,523,344
6479,2020-0005,524,344
6480,2020-0005,523,395
6481,2020-0005,524,395
6482,2020-0005,523,417
6483,2020-0005,524,417
6484,2020-0005,523,447
6485,2020-0005,524,447
6486,2020-0005,523,450
6487,2020-0005,524,450
6488,2020-0005,523,487
6489,2020-0005,524,487
6490,2020-0005,523,517
6491,2020-0005,524,517
6492,2020-0005,523,525
6493,2020-0005,524,525
6494,2020-0005,523,100
6495,2020-0005,524,100
6496,2020-0005,523,189
6497,2020-0005,524,189
6498,2020-0005,523,313
6499,2020-0005,524,313
6500,2020-0005,523,344
6501,2020-0005,524,344
6502,2020-0005,523,395
6503,2020-0005,524,395
6504,2020-0005,523,417
6505,2020-0005,524,417
6506,2020-0005,523,447
6507,2020-0005,524,447
6508,2020-0005,523,450
6509,2020-0005,524,450
6510,2020-0005,523,487
6511,2020-0005,524,487
6512,2020-0005,523,517
6513,2020-0005,524,517
6514,2020-0005,523,525
6515,2020-0005,524,525
