HechoVictimaID,ID_HECHO,FechaID,VictimaID,ROL,SEXO,EDAD,FECHA_FALLECIMIENTO,FECHA,AAAA,MM,DD,HORA,HH
2272,2017-0012,150,3,CONDUCTOR,MASCULINO,30.0,2016-01-03,2017-01-24,2017,1,24,0 days 14:00:00,14
2273,2017-0012,150,6,CONDUCTOR,MASCULINO,30.0,2016-01-24,2017-01-24,2017,1,24,0 days 14:00:00,14
2274,2017-0012,150,19,CONDUCTOR,MASCULINO,30.0,2016-03-04,2017-01-24,2017,1,24,0 days 14:00:00,14
2275,2017-0012,150,41,CONDUCTOR,MASCULINO,30.0,2016-04-25,2017-01-24,2017,1,24,0 days 14:00:00,14
2276,2017-0012,150,50,CONDUCTOR,MASCULINO,30.0,2016-05-23,2017-01-24,2017,1,24,0 days 14:00:00,14
2277,2017-0012,150,55,CONDUCTOR,MASCULINO,30.0,,2017-01-24,2017,1,24,0 days 14:00:00,14
2278,2017-0012,150,85,CONDUCTOR,MASCULINO,30.0,2016-09-02,2017-01-24,2017,1,24,0 days 14:00:00,14
2279,2017-0012,150,136,CONDUCTOR,MASCULINO,30.0,2017-01-24,2017-01-24,2017,1,24,0 days 14:00:00,14
2280,2017-0012,150,142,CONDUCTOR,MASCULINO,30.0,2017-02-09,2017-01-24,2017,1,24,0 days 14:00:00,14
2281,2017-0012,150,261,CONDUCTOR,MASCULINO,30.0,2017-12-12,2017-01-24,2017,1,24,0 days 14:00:00,14
2282,2017-0012,150,334,CONDUCTOR,MASCULINO,30.0,2018-06-25,2017-01-24,2017,1,24,0 days 14:00:00,14
2283,2017-0012,150,356,CONDUCTOR,MASCULINO,30.0,2018-08-03,2017-01-24,2017,1,24,0 days 14:00:00,14
2284,2017-0012,150,389,CONDUCTOR,MASCULINO,30.0,2018-11-08,2017-01-24,2017,1,24,0 days 14:00:00,14
2285,2017-0012,150,476,CONDUCTOR,MASCULINO,30.0,2019-07-13,2017-01-24,2017,1,24,0 days 14:00:00,14
2286,2017-0012,150,620,CONDUCTOR,MASCULINO,30.0,2021-02-21,2017-01-24,2017,1,24,0 days 14:00:00,14
2287,2017-0012,150,684,CONDUCTOR,MASCULINO,30.0,2021-11-09,2017-01-24,2017,1,24,0 days 14:00:00,14
2288,2017-0013,151,137,PEATON,MASCULINO,4.0,2017-01-27,2017-01-27,2017,1,27,0 days 07:00:00,7
2289,2017-0013,151,592,PEATON,MASCULINO,4.0,2020-12-17,2017-01-27,2017,1,27,0 days 07:00:00,7
2290,2017-0014,152,138,PASAJERO_ACOMPAÑANTE,FEMENINO,22.0,2017-01-28,2017-01-28,2017,1,28,0 days 08:27:34,8
2291,2017-0014,152,355,PASAJERO_ACOMPAÑANTE,FEMENINO,22.0,2018-08-03,2017-01-28,2017,1,28,0 days 08:27:34,8
2292,2017-0015,153,139,PEATON,MASCULINO,82.0,2017-02-21,2017-02-02,2017,2,2,0 days 15:18:03,15
2293,2017-0015,153,317,PEATON,MASCULINO,82.0,2018-05-09,2017-02-02,2017,2,2,0 days 15:18:03,15
2294,2017-0015,153,524,PEATON,MASCULINO,82.0,2020-01-15,2017-02-02,2017,2,2,0 days 15:18:03,15
2295,2017-0016,154,81,CONDUCTOR,MASCULINO,27.0,2016-08-25,2017-02-03,2017,2,3,0 days 05:12:21,5
2296,2017-0016,154,87,CONDUCTOR,MASCULINO,27.0,2016-09-04,2017-02-03,2017,2,3,0 days 05:12:21,5
2297,2017-0016,154,140,CONDUCTOR,MASCULINO,27.0,2017-02-04,2017-02-03,2017,2,3,0 days 05:12:21,5
2298,2017-0016,154,266,CONDUCTOR,MASCULINO,27.0,2017-12-20,2017-02-03,2017,2,3,0 days 05:12:21,5
2299,2017-0016,154,342,CONDUCTOR,MASCULINO,27.0,2018-07-13,2017-02-03,2017,2,3,0 days 05:12:21,5
2300,2017-0016,154,361,CONDUCTOR,MASCULINO,27.0,2018-08-18,2017-02-03,2017,2,3,0 days 05:12:21,5
2301,2017-0016,154,378,CONDUCTOR,MASCULINO,27.0,2018-10-04,2017-02-03,2017,2,3,0 days 05:12:21,5
2302,2017-0016,154,398,CONDUCTOR,MASCULINO,27.0,2018-11-23,2017-02-03,2017,2,3,0 days 05:12:21,5
2303,2017-0016,154,446,CONDUCTOR,MASCULINO,27.0,2019-04-07,2017-02-03,2017,2,3,0 days 05:12:21,5
2304,2017-0016,154,587,CONDUCTOR,MASCULINO,27.0,2020-12-07,2017-02-03,2017,2,3,0 days 05:12:21,5
2305,2017-0016,154,604,CONDUCTOR,MASCULINO,27.0,2021-01-10,2017-02-03,2017,2,3,0 days 05:12:21,5
2306,2017-0016,154,641,CONDUCTOR,MASCULINO,27.0,2021-05-20,2017-02-03,2017,2,3,0 days 05:12:21,5
2307,2017-0016,154,668,CONDUCTOR,MASCULINO,27.0,2021-08-08,2017-02-03,2017,2,3,0 days 05:12:21,5
2308,2017-0016,154,697,CONDUCTOR,MASCULINO,27.0,2022-01-02,2017-02-03,2017,2,3,0 days 05:12:21,5
2309,2017-0017,155,141,CONDUCTOR,MASCULINO,32.0,2017-02-06,2017-02-06,2017,2,6,0 days 08:00:00,8
2310,2017-0017,155,175,CONDUCTOR,MASCULINO,32.0,2017-05-09,2017-02-06,2017,2,6,0 days 08:00:00,8
2311,2017-0017,155,186,CONDUCTOR,MASCULINO,32.0,2017-05-27,2017-02-06,2017,2,6,0 days 08:00:00,8
2312,2017-0017,155,265,CONDUCTOR,MASCULINO,32.0,2017-12-18,2017-02-06,2017,2,6,0 days 08:00:00,8
2313,2017-0017,155,365,CONDUCTOR,MASCULINO,32.0,2018-08-23,2017-02-06,2017,2,6,0 days 08:00:00,8
2314,2017-0017,155,418,CONDUCTOR,MASCULINO,32.0,2019-01-09,2017-02-06,2017,2,6,0 days 08:00:00,8
2315,2017-0017,155,441,CONDUCTOR,MASCULINO,32.0,2019-03-19,2017-02-06,2017,2,6,0 days 08:00:00,8
2316,2017-0017,155,466,CONDUCTOR,MASCULINO,32.0,2019-06-07,2017-02-06,2017,2,6,0 days 08:00:00,8
2317,2017-0017,155,553,CONDUCTOR,MASCULINO,32.0,2020-07-19,2017-02-06,2017,2,6,0 days 08:00:00,8
2318,2017-0017,155,681,CONDUCTOR,MASCULINO,32.0,2021-10-28,2017-02-06,2017,2,6,0 days 08:00:00,8
2319,2017-0017,155,685,CONDUCTOR,MASCULINO,32.0,2021-11-11,2017-02-06,2017,2,6,0 days 08:00:00,8
2320,2017-0018,156,3,CONDUCTOR,MASCULINO,30.0,2016-01-03,2017-02-09,2017,2,9,0 days 07:00:00,7
2321,2017-0018,156,6,CONDUCTOR,MASCULINO,30.0,2016-01-24,2017-02-09,2017,2,9,0 days 07:00:00,7
2322,2017-0018,156,19,CONDUCTOR,MASCULINO,30.0,2016-03-04,2017-02-09,2017,2,9,0 days 07:00:00,7
2323,2017-0018,156,41,CONDUCTOR,MASCULINO,30.0,2016-04-25,2017-02-09,2017,2,9,0 days 07:00:00,7
2324,2017-0018,156,50,CONDUCTOR,MASCULINO,30.0,2016-05-23,2017-02-09,2017,2,9,0 days 07:00:00,7
2325,2017-0018,156,55,CONDUCTOR,MASCULINO,30.0,,2017-02-09,2017,2,9,0 days 07:00:00,7
2326,2017-0018,156,85,CONDUCTOR,MASCULINO,30.0,2016-09-02,2017-02-09,2017,2,9,0 days 07:00:00,7
2327,2017-0018,156,136,CONDUCTOR,MASCULINO,30.0,2017-01-24,2017-02-09,2017,2,9,0 days 07:00:00,7
2328,2017-0018,156,142,CONDUCTOR,MASCULINO,30.0,2017-02-09,2017-02-09,2017,2,9,0 days 07:00:00,7
2329,2017-0018,156,261,CONDUCTOR,MASCULINO,30.0,2017-12-12,2017-02-09,2017,2,9,0 days 07:00:00,7
2330,2017-0018,156,334,CONDUCTOR,MASCULINO,30.0,2018-06-25,2017-02-09,2017,2,9,0 days 07:00:00,7
2331,2017-0018,156,356,CONDUCTOR,MASCULINO,30.0,2018-08-03,2017-02-09,2017,2,9,0 days 07:00:00,7
2332,2017-0018,156,389,CONDUCTOR,MASCULINO,30.0,2018-11-08,2017-02-09,2017,2,9,0 days 07:00:00,7
2333,2017-0018,156,476,CONDUCTOR,MASCULINO,30.0,2019-07-13,2017-02-09,2017,2,9,0 days 07:00:00,7
2334,2017-0018,156,620,CONDUCTOR,MASCULINO,30.0,2021-02-21,2017-02-09,2017,2,9,0 days 07:00:00,7
2335,2017-0018,156,684,CONDUCTOR,MASCULINO,30.0,2021-11-09,2017-02-09,2017,2,9,0 days 07:00:00,7
2336,2017-0021,157,86,CONDUCTOR,MASCULINO,43.0,,2017-02-18,2017,2,18,0 days 05:30:00,5
2337,2017-0021,157,122,CONDUCTOR,MASCULINO,43.0,2016-12-13,2017-02-18,2017,2,18,0 days 05:30:00,5
2338,2017-0021,157,143,CONDUCTOR,MASCULINO,43.0,2017-02-18,2017-02-18,2017,2,18,0 days 05:30:00,5
2339,2017-0021,157,163,CONDUCTOR,MASCULINO,43.0,2017-04-03,2017-02-18,2017,2,18,0 days 05:30:00,5
2340,2017-0021,157,323,CONDUCTOR,MASCULINO,43.0,2018-05-20,2017-02-18,2017,2,18,0 days 05:30:00,5
2341,2017-0021,157,421,CONDUCTOR,MASCULINO,43.0,2019-01-19,2017-02-18,2017,2,18,0 days 05:30:00,5
2342,2017-0021,157,437,CONDUCTOR,MASCULINO,43.0,2019-03-07,2017-02-18,2017,2,18,0 days 05:30:00,5
2343,2017-0021,157,486,CONDUCTOR,MASCULINO,43.0,2019-08-17,2017-02-18,2017,2,18,0 days 05:30:00,5
2344,2017-0021,157,565,CONDUCTOR,MASCULINO,43.0,2020-10-05,2017-02-18,2017,2,18,0 days 05:30:00,5
2345,2017-0024,158,144,PEATON,MASCULINO,39.0,2017-02-23,2017-02-23,2017,2,23,0 days 20:50:00,20
2346,2017-0024,158,367,PEATON,MASCULINO,39.0,2018-08-31,2017-02-23,2017,2,23,0 days 20:50:00,20
2347,2017-0024,158,430,PEATON,MASCULINO,39.0,2019-03-02,2017-02-23,2017,2,23,0 days 20:50:00,20
2348,2017-0024,158,460,PEATON,MASCULINO,39.0,2019-05-14,2017-02-23,2017,2,23,0 days 20:50:00,20
2349,2017-0024,158,643,PEATON,MASCULINO,39.0,2021-05-21,2017-02-23,2017,2,23,0 days 20:50:00,20
2350,2017-0025,159,51,CONDUCTOR,MASCULINO,23.0,,2017-02-24,2017,2,24,0 days 17:05:00,17
2351,2017-0025,159,63,CONDUCTOR,MASCULINO,23.0,2016-07-03,2017-02-24,2017,2,24,0 days 17:05:00,17
2352,2017-0025,159,117,CONDUCTOR,MASCULINO,23.0,2016-11-30,2017-02-24,2017,2,24,0 days 17:05:00,17
2353,2017-0025,159,134,CONDUCTOR,MASCULINO,23.0,2017-01-16,2017-02-24,2017,2,24,0 days 17:05:00,17
2354,2017-0025,159,145,CONDUCTOR,MASCULINO,23.0,2017-02-24,2017-02-24,2017,2,24,0 days 17:05:00,17
2355,2017-0025,159,241,CONDUCTOR,MASCULINO,23.0,2017-10-27,2017-02-24,2017,2,24,0 days 17:05:00,17
2356,2017-0025,159,242,CONDUCTOR,MASCULINO,23.0,2017-10-30,2017-02-24,2017,2,24,0 days 17:05:00,17
2357,2017-0025,159,363,CONDUCTOR,MASCULINO,23.0,2018-08-20,2017-02-24,2017,2,24,0 days 17:05:00,17
2358,2017-0025,159,386,CONDUCTOR,MASCULINO,23.0,2018-10-30,2017-02-24,2017,2,24,0 days 17:05:00,17
2359,2017-0025,159,419,CONDUCTOR,MASCULINO,23.0,2019-01-12,2017-02-24,2017,2,24,0 days 17:05:00,17
2360,2017-0025,159,438,CONDUCTOR,MASCULINO,23.0,2019-03-16,2017-02-24,2017,2,24,0 days 17:05:00,17
2361,2017-0025,159,526,CONDUCTOR,MASCULINO,23.0,2020-01-20,2017-02-24,2017,2,24,0 days 17:05:00,17
2362,2017-0026,160,146,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2017-02-26,2017-02-26,2017,2,26,0 days 05:15:00,5
2363,2017-0026,161,146,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2017-02-26,2017-02-26,2017,2,26,0 days 21:57:00,21
2364,2017-0026,160,362,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2018-08-19,2017-02-26,2017,2,26,0 days 05:15:00,5
2365,2017-0026,161,362,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2018-08-19,2017-02-26,2017,2,26,0 days 21:57:00,21
2366,2017-0026,160,514,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2019-11-25,2017-02-26,2017,2,26,0 days 05:15:00,5
2367,2017-0026,161,514,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2019-11-25,2017-02-26,2017,2,26,0 days 21:57:00,21
2368,2017-0026,160,520,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2019-12-22,2017-02-26,2017,2,26,0 days 05:15:00,5
2369,2017-0026,161,520,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2019-12-22,2017-02-26,2017,2,26,0 days 21:57:00,21
2370,2017-0026,160,607,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2021-01-12,2017-02-26,2017,2,26,0 days 05:15:00,5
2371,2017-0026,161,607,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2021-01-12,2017-02-26,2017,2,26,0 days 21:57:00,21
2372,2017-0026,160,146,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2017-02-26,2017-02-26,2017,2,26,0 days 05:15:00,5
2373,2017-0026,161,146,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2017-02-26,2017-02-26,2017,2,26,0 days 21:57:00,21
2374,2017-0026,160,362,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2018-08-19,2017-02-26,2017,2,26,0 days 05:15:00,5
2375,2017-0026,161,362,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2018-08-19,2017-02-26,2017,2,26,0 days 21:57:00,21
2376,2017-0026,160,514,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2019-11-25,2017-02-26,2017,2,26,0 days 05:15:00,5
2377,2017-0026,161,514,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2019-11-25,2017-02-26,2017,2,26,0 days 21:57:00,21
2378,2017-0026,160,520,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2019-12-22,2017-02-26,2017,2,26,0 days 05:15:00,5
2379,2017-0026,161,520,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2019-12-22,2017-02-26,2017,2,26,0 days 21:57:00,21
2380,2017-0026,160,607,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2021-01-12,2017-02-26,2017,2,26,0 days 05:15:00,5
2381,2017-0026,161,607,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2021-01-12,2017-02-26,2017,2,26,0 days 21:57:00,21
2382,2017-0026,160,1,CONDUCTOR,MASCULINO,19.0,2016-01-01,2017-02-26,2017,2,26,0 days 05:15:00,5
2383,2017-0026,161,1,CONDUCTOR,MASCULINO,19.0,2016-01-01,2017-02-26,2017,2,26,0 days 21:57:00,21
2384,2017-0026,160,147,CONDUCTOR,MASCULINO,19.0,2017-02-26,2017-02-26,2017,2,26,0 days 05:15:00,5
2385,2017-0026,161,147,CONDUCTOR,MASCULINO,19.0,2017-02-26,2017-02-26,2017,2,26,0 days 21:57:00,21
2386,2017-0026,160,190,CONDUCTOR,MASCULINO,19.0,2017-06-04,2017-02-26,2017,2,26,0 days 05:15:00,5
2387,2017-0026,161,190,CONDUCTOR,MASCULINO,19.0,2017-06-04,2017-02-26,2017,2,26,0 days 21:57:00,21
2388,2017-0026,160,277,CONDUCTOR,MASCULINO,19.0,2018-01-14,2017-02-26,2017,2,26,0 days 05:15:00,5
2389,2017-0026,161,277,CONDUCTOR,MASCULINO,19.0,2018-01-14,2017-02-26,2017,2,26,0 days 21:57:00,21
2390,2017-0026,160,1,CONDUCTOR,MASCULINO,19.0,2016-01-01,2017-02-26,2017,2,26,0 days 05:15:00,5
2391,2017-0026,161,1,CONDUCTOR,MASCULINO,19.0,2016-01-01,2017-02-26,2017,2,26,0 days 21:57:00,21
2392,2017-0026,160,147,CONDUCTOR,MASCULINO,19.0,2017-02-26,2017-02-26,2017,2,26,0 days 05:15:00,5
2393,2017-0026,161,147,CONDUCTOR,MASCULINO,19.0,2017-02-26,2017-02-26,2017,2,26,0 days 21:57:00,21
2394,2017-0026,160,190,CONDUCTOR,MASCULINO,19.0,2017-06-04,2017-02-26,2017,2,26,0 days 05:15:00,5
2395,2017-0026,161,190,CONDUCTOR,MASCULINO,19.0,2017-06-04,2017-02-26,2017,2,26,0 days 21:57:00,21
2396,2017-0026,160,277,CONDUCTOR,MASCULINO,19.0,2018-01-14,2017-02-26,2017,2,26,0 days 05:15:00,5
2397,2017-0026,161,277,CONDUCTOR,MASCULINO,19.0,2018-01-14,2017-02-26,2017,2,26,0 days 21:57:00,21
2398,2017-0027,160,148,PEATON,MASCULINO,,2017-02-26,2017-02-26,2017,2,26,0 days 05:15:00,5
2399,2017-0027,161,148,PEATON,MASCULINO,,2017-02-26,2017-02-26,2017,2,26,0 days 21:57:00,21
2400,2017-0027,160,208,PEATON,MASCULINO,,2017-07-25,2017-02-26,2017,2,26,0 days 05:15:00,5
2401,2017-0027,161,208,PEATON,MASCULINO,,2017-07-25,2017-02-26,2017,2,26,0 days 21:57:00,21
2402,2017-0027,160,258,PEATON,MASCULINO,,2017-12-04,2017-02-26,2017,2,26,0 days 05:15:00,5
2403,2017-0027,161,258,PEATON,MASCULINO,,2017-12-04,2017-02-26,2017,2,26,0 days 21:57:00,21
2404,2017-0027,160,282,PEATON,MASCULINO,,2018-02-04,2017-02-26,2017,2,26,0 days 05:15:00,5
2405,2017-0027,161,282,PEATON,MASCULINO,,2018-02-04,2017-02-26,2017,2,26,0 days 21:57:00,21
2406,2017-0027,160,349,PEATON,MASCULINO,,2018-07-23,2017-02-26,2017,2,26,0 days 05:15:00,5
2407,2017-0027,161,349,PEATON,MASCULINO,,2018-07-23,2017-02-26,2017,2,26,0 days 21:57:00,21
2408,2017-0027,160,426,PEATON,MASCULINO,,2019-02-02,2017-02-26,2017,2,26,0 days 05:15:00,5
2409,2017-0027,161,426,PEATON,MASCULINO,,2019-02-02,2017-02-26,2017,2,26,0 days 21:57:00,21
2410,2017-0027,160,428,PEATON,MASCULINO,,2019-02-10,2017-02-26,2017,2,26,0 days 05:15:00,5
2411,2017-0027,161,428,PEATON,MASCULINO,,2019-02-10,2017-02-26,2017,2,26,0 days 21:57:00,21
2412,2017-0027,160,443,PEATON,MASCULINO,,2019-03-28,2017-02-26,2017,2,26,0 days 05:15:00,5
2413,2017-0027,161,443,PEATON,MASCULINO,,2019-03-28,2017-02-26,2017,2,26,0 days 21:57:00,21
2414,2017-0027,160,488,PEATON,MASCULINO,,2019-08-27,2017-02-26,2017,2,26,0 days 05:15:00,5
2415,2017-0027,161,488,PEATON,MASCULINO,,2019-08-27,2017-02-26,2017,2,26,0 days 21:57:00,21
2416,2017-0027,160,537,PEATON,MASCULINO,,2020-03-05,2017-02-26,2017,2,26,0 days 05:15:00,5
2417,2017-0027,161,537,PEATON,MASCULINO,,2020-03-05,2017-02-26,2017,2,26,0 days 21:57:00,21
2418,2017-0027,160,545,PEATON,MASCULINO,,2020-05-12,2017-02-26,2017,2,26,0 days 05:15:00,5
2419,2017-0027,161,545,PEATON,MASCULINO,,2020-05-12,2017-02-26,2017,2,26,0 days 21:57:00,21
2420,2017-0027,160,613,PEATON,MASCULINO,,2021-01-29,2017-02-26,2017,2,26,0 days 05:15:00,5
2421,2017-0027,161,613,PEATON,MASCULINO,,2021-01-29,2017-02-26,2017,2,26,0 days 21:57:00,21
2422,2017-0027,160,629,PEATON,MASCULINO,,2021-03-29,2017-02-26,2017,2,26,0 days 05:15:00,5
2423,2017-0027,161,629,PEATON,MASCULINO,,2021-03-29,2017-02-26,2017,2,26,0 days 21:57:00,21
2424,2017-0027,160,680,PEATON,MASCULINO,,2021-10-25,2017-02-26,2017,2,26,0 days 05:15:00,5
2425,2017-0027,161,680,PEATON,MASCULINO,,2021-10-25,2017-02-26,2017,2,26,0 days 21:57:00,21
2426,2017-0027,160,148,PEATON,MASCULINO,,2017-02-26,2017-02-26,2017,2,26,0 days 05:15:00,5
2427,2017-0027,161,148,PEATON,MASCULINO,,2017-02-26,2017-02-26,2017,2,26,0 days 21:57:00,21
2428,2017-0027,160,208,PEATON,MASCULINO,,2017-07-25,2017-02-26,2017,2,26,0 days 05:15:00,5
2429,2017-0027,161,208,PEATON,MASCULINO,,2017-07-25,2017-02-26,2017,2,26,0 days 21:57:00,21
2430,2017-0027,160,258,PEATON,MASCULINO,,2017-12-04,2017-02-26,2017,2,26,0 days 05:15:00,5
2431,2017-0027,161,258,PEATON,MASCULINO,,2017-12-04,2017-02-26,2017,2,26,0 days 21:57:00,21
2432,2017-0027,160,282,PEATON,MASCULINO,,2018-02-04,2017-02-26,2017,2,26,0 days 05:15:00,5
2433,2017-0027,161,282,PEATON,MASCULINO,,2018-02-04,2017-02-26,2017,2,26,0 days 21:57:00,21
2434,2017-0027,160,349,PEATON,MASCULINO,,2018-07-23,2017-02-26,2017,2,26,0 days 05:15:00,5
2435,2017-0027,161,349,PEATON,MASCULINO,,2018-07-23,2017-02-26,2017,2,26,0 days 21:57:00,21
2436,2017-0027,160,426,PEATON,MASCULINO,,2019-02-02,2017-02-26,2017,2,26,0 days 05:15:00,5
2437,2017-0027,161,426,PEATON,MASCULINO,,2019-02-02,2017-02-26,2017,2,26,0 days 21:57:00,21
2438,2017-0027,160,428,PEATON,MASCULINO,,2019-02-10,2017-02-26,2017,2,26,0 days 05:15:00,5
2439,2017-0027,161,428,PEATON,MASCULINO,,2019-02-10,2017-02-26,2017,2,26,0 days 21:57:00,21
2440,2017-0027,160,443,PEATON,MASCULINO,,2019-03-28,2017-02-26,2017,2,26,0 days 05:15:00,5
2441,2017-0027,161,443,PEATON,MASCULINO,,2019-03-28,2017-02-26,2017,2,26,0 days 21:57:00,21
2442,2017-0027,160,488,PEATON,MASCULINO,,2019-08-27,2017-02-26,2017,2,26,0 days 05:15:00,5
2443,2017-0027,161,488,PEATON,MASCULINO,,2019-08-27,2017-02-26,2017,2,26,0 days 21:57:00,21
2444,2017-0027,160,537,PEATON,MASCULINO,,2020-03-05,2017-02-26,2017,2,26,0 days 05:15:00,5
2445,2017-0027,161,537,PEATON,MASCULINO,,2020-03-05,2017-02-26,2017,2,26,0 days 21:57:00,21
2446,2017-0027,160,545,PEATON,MASCULINO,,2020-05-12,2017-02-26,2017,2,26,0 days 05:15:00,5
2447,2017-0027,161,545,PEATON,MASCULINO,,2020-05-12,2017-02-26,2017,2,26,0 days 21:57:00,21
2448,2017-0027,160,613,PEATON,MASCULINO,,2021-01-29,2017-02-26,2017,2,26,0 days 05:15:00,5
2449,2017-0027,161,613,PEATON,MASCULINO,,2021-01-29,2017-02-26,2017,2,26,0 days 21:57:00,21
2450,2017-0027,160,629,PEATON,MASCULINO,,2021-03-29,2017-02-26,2017,2,26,0 days 05:15:00,5
2451,2017-0027,161,629,PEATON,MASCULINO,,2021-03-29,2017-02-26,2017,2,26,0 days 21:57:00,21
2452,2017-0027,160,680,PEATON,MASCULINO,,2021-10-25,2017-02-26,2017,2,26,0 days 05:15:00,5
2453,2017-0027,161,680,PEATON,MASCULINO,,2021-10-25,2017-02-26,2017,2,26,0 days 21:57:00,21
2454,2017-0028,162,58,PEATON,MASCULINO,87.0,2016-07-05,2017-02-28,2017,2,28,0 days 09:20:00,9
2455,2017-0028,162,149,PEATON,MASCULINO,87.0,2017-02-28,2017-02-28,2017,2,28,0 days 09:20:00,9
2456,2017-0028,162,211,PEATON,MASCULINO,87.0,2017-08-07,2017-02-28,2017,2,28,0 days 09:20:00,9
2457,2017-0029,163,150,SD,MASCULINO,34.0,2017-03-07,2017-03-07,2017,3,7,0 days 02:15:00,2
2458,2017-0029,164,150,SD,MASCULINO,34.0,2017-03-07,2017-03-07,2017,3,7,0 days 08:00:00,8
2459,2017-0029,163,150,SD,MASCULINO,34.0,2017-03-07,2017-03-07,2017,3,7,0 days 02:15:00,2
2460,2017-0029,164,150,SD,MASCULINO,34.0,2017-03-07,2017-03-07,2017,3,7,0 days 08:00:00,8
2461,2017-0030,163,151,CONDUCTOR,FEMENINO,27.0,2017-03-07,2017-03-07,2017,3,7,0 days 02:15:00,2
2462,2017-0030,164,151,CONDUCTOR,FEMENINO,27.0,2017-03-07,2017-03-07,2017,3,7,0 days 08:00:00,8
2463,2017-0030,163,151,CONDUCTOR,FEMENINO,27.0,2017-03-07,2017-03-07,2017,3,7,0 days 02:15:00,2
2464,2017-0030,164,151,CONDUCTOR,FEMENINO,27.0,2017-03-07,2017-03-07,2017,3,7,0 days 08:00:00,8
2465,2017-0031,165,152,PASAJERO_ACOMPAÑANTE,MASCULINO,70.0,2017-03-11,2017-03-11,2017,3,11,0 days 01:30:00,1
2466,2017-0032,166,153,PASAJERO_ACOMPAÑANTE,FEMENINO,40.0,2017-03-12,2017-03-12,2017,3,12,0 days 05:00:00,5
2467,2017-0032,167,153,PASAJERO_ACOMPAÑANTE,FEMENINO,40.0,2017-03-12,2017-03-12,2017,3,12,0 days 07:30:00,7
2468,2017-0032,166,153,PASAJERO_ACOMPAÑANTE,FEMENINO,40.0,2017-03-12,2017-03-12,2017,3,12,0 days 05:00:00,5
2469,2017-0032,167,153,PASAJERO_ACOMPAÑANTE,FEMENINO,40.0,2017-03-12,2017-03-12,2017,3,12,0 days 07:30:00,7
2470,2017-0033,166,126,CONDUCTOR,MASCULINO,28.0,,2017-03-12,2017,3,12,0 days 05:00:00,5
2471,2017-0033,167,126,CONDUCTOR,MASCULINO,28.0,,2017-03-12,2017,3,12,0 days 07:30:00,7
2472,2017-0033,166,154,CONDUCTOR,MASCULINO,28.0,2017-03-12,2017-03-12,2017,3,12,0 days 05:00:00,5
2473,2017-0033,167,154,CONDUCTOR,MASCULINO,28.0,2017-03-12,2017-03-12,2017,3,12,0 days 07:30:00,7
2474,2017-0033,166,156,CONDUCTOR,MASCULINO,28.0,2017-03-23,2017-03-12,2017,3,12,0 days 05:00:00,5
2475,2017-0033,167,156,CONDUCTOR,MASCULINO,28.0,2017-03-23,2017-03-12,2017,3,12,0 days 07:30:00,7
2476,2017-0033,166,173,CONDUCTOR,MASCULINO,28.0,2017-05-05,2017-03-12,2017,3,12,0 days 05:00:00,5
2477,2017-0033,167,173,CONDUCTOR,MASCULINO,28.0,2017-05-05,2017-03-12,2017,3,12,0 days 07:30:00,7
2478,2017-0033,166,283,CONDUCTOR,MASCULINO,28.0,2018-02-06,2017-03-12,2017,3,12,0 days 05:00:00,5
2479,2017-0033,167,283,CONDUCTOR,MASCULINO,28.0,2018-02-06,2017-03-12,2017,3,12,0 days 07:30:00,7
2480,2017-0033,166,291,CONDUCTOR,MASCULINO,28.0,2018-02-24,2017-03-12,2017,3,12,0 days 05:00:00,5
2481,2017-0033,167,291,CONDUCTOR,MASCULINO,28.0,2018-02-24,2017-03-12,2017,3,12,0 days 07:30:00,7
2482,2017-0033,166,383,CONDUCTOR,MASCULINO,28.0,2018-10-19,2017-03-12,2017,3,12,0 days 05:00:00,5
2483,2017-0033,167,383,CONDUCTOR,MASCULINO,28.0,2018-10-19,2017-03-12,2017,3,12,0 days 07:30:00,7
2484,2017-0033,166,457,CONDUCTOR,MASCULINO,28.0,2019-05-09,2017-03-12,2017,3,12,0 days 05:00:00,5
2485,2017-0033,167,457,CONDUCTOR,MASCULINO,28.0,2019-05-09,2017-03-12,2017,3,12,0 days 07:30:00,7
